"region","drivmedel","månad","Antal"
"Kronobergs län","bensin","2009M12",125
"Kronobergs län","bensin","2010M01",158
"Kronobergs län","bensin","2010M02",131
"Kronobergs län","bensin","2010M03",215
"Kronobergs län","bensin","2010M04",266
"Kronobergs län","bensin","2010M05",220
"Kronobergs län","bensin","2010M06",211
"Kronobergs län","bensin","2010M07",206
"Kronobergs län","bensin","2010M08",231
"Kronobergs län","bensin","2010M09",212
"Kronobergs län","bensin","2010M10",250
"Kronobergs län","bensin","2010M11",178
"Kronobergs län","bensin","2010M12",201
"Kronobergs län","bensin","2011M01",180
"Kronobergs län","bensin","2011M02",187
"Kronobergs län","bensin","2011M03",247
"Kronobergs län","bensin","2011M04",268
"Kronobergs län","bensin","2011M05",256
"Kronobergs län","bensin","2011M06",214
"Kronobergs län","bensin","2011M07",199
"Kronobergs län","bensin","2011M08",216
"Kronobergs län","bensin","2011M09",189
"Kronobergs län","bensin","2011M10",164
"Kronobergs län","bensin","2011M11",176
"Kronobergs län","bensin","2011M12",158
"Kronobergs län","bensin","2012M01",108
"Kronobergs län","bensin","2012M02",130
"Kronobergs län","bensin","2012M03",182
"Kronobergs län","bensin","2012M04",172
"Kronobergs län","bensin","2012M05",197
"Kronobergs län","bensin","2012M06",172
"Kronobergs län","bensin","2012M07",155
"Kronobergs län","bensin","2012M08",165
"Kronobergs län","bensin","2012M09",168
"Kronobergs län","bensin","2012M10",159
"Kronobergs län","bensin","2012M11",181
"Kronobergs län","bensin","2012M12",156
"Kronobergs län","bensin","2013M01",112
"Kronobergs län","bensin","2013M02",124
"Kronobergs län","bensin","2013M03",164
"Kronobergs län","bensin","2013M04",221
"Kronobergs län","bensin","2013M05",209
"Kronobergs län","bensin","2013M06",216
"Kronobergs län","bensin","2013M07",162
"Kronobergs län","bensin","2013M08",187
"Kronobergs län","bensin","2013M09",220
"Kronobergs län","bensin","2013M10",185
"Kronobergs län","bensin","2013M11",209
"Kronobergs län","bensin","2013M12",207
"Kronobergs län","bensin","2014M01",172
"Kronobergs län","bensin","2014M02",178
"Kronobergs län","bensin","2014M03",245
"Kronobergs län","bensin","2014M04",252
"Kronobergs län","bensin","2014M05",226
"Kronobergs län","bensin","2014M06",246
"Kronobergs län","bensin","2014M07",189
"Kronobergs län","bensin","2014M08",222
"Kronobergs län","bensin","2014M09",251
"Kronobergs län","bensin","2014M10",214
"Kronobergs län","bensin","2014M11",206
"Kronobergs län","bensin","2014M12",181
"Kronobergs län","bensin","2015M01",150
"Kronobergs län","bensin","2015M02",215
"Kronobergs län","bensin","2015M03",253
"Kronobergs län","bensin","2015M04",252
"Kronobergs län","bensin","2015M05",195
"Kronobergs län","bensin","2015M06",253
"Kronobergs län","bensin","2015M07",181
"Kronobergs län","bensin","2015M08",232
"Kronobergs län","bensin","2015M09",274
"Kronobergs län","bensin","2015M10",248
"Kronobergs län","bensin","2015M11",262
"Kronobergs län","bensin","2015M12",237
"Kronobergs län","bensin","2016M01",184
"Kronobergs län","bensin","2016M02",208
"Kronobergs län","bensin","2016M03",293
"Kronobergs län","bensin","2016M04",257
"Kronobergs län","bensin","2016M05",290
"Kronobergs län","bensin","2016M06",292
"Kronobergs län","bensin","2016M07",209
"Kronobergs län","bensin","2016M08",225
"Kronobergs län","bensin","2016M09",265
"Kronobergs län","bensin","2016M10",274
"Kronobergs län","bensin","2016M11",276
"Kronobergs län","bensin","2016M12",285
"Kronobergs län","bensin","2017M01",162
"Kronobergs län","bensin","2017M02",227
"Kronobergs län","bensin","2017M03",322
"Kronobergs län","bensin","2017M04",280
"Kronobergs län","bensin","2017M05",281
"Kronobergs län","bensin","2017M06",288
"Kronobergs län","bensin","2017M07",240
"Kronobergs län","bensin","2017M08",275
"Kronobergs län","bensin","2017M09",285
"Kronobergs län","bensin","2017M10",279
"Kronobergs län","bensin","2017M11",267
"Kronobergs län","bensin","2017M12",287
"Kronobergs län","bensin","2018M01",225
"Kronobergs län","bensin","2018M02",214
"Kronobergs län","bensin","2018M03",360
"Kronobergs län","bensin","2018M04",340
"Kronobergs län","bensin","2018M05",350
"Kronobergs län","bensin","2018M06",546
"Kronobergs län","bensin","2018M07",144
"Kronobergs län","bensin","2018M08",232
"Kronobergs län","bensin","2018M09",183
"Kronobergs län","bensin","2018M10",232
"Kronobergs län","bensin","2018M11",228
"Kronobergs län","bensin","2018M12",147
"Kronobergs län","bensin","2019M01",144
"Kronobergs län","bensin","2019M02",173
"Kronobergs län","bensin","2019M03",252
"Kronobergs län","bensin","2019M04",237
"Kronobergs län","bensin","2019M05",234
"Kronobergs län","bensin","2019M06",257
"Kronobergs län","bensin","2019M07",215
"Kronobergs län","bensin","2019M08",266
"Kronobergs län","bensin","2019M09",245
"Kronobergs län","bensin","2019M10",249
"Kronobergs län","bensin","2019M11",256
"Kronobergs län","bensin","2019M12",437
"Kronobergs län","bensin","2020M01",118
"Kronobergs län","bensin","2020M02",163
"Kronobergs län","bensin","2020M03",197
"Kronobergs län","bensin","2020M04",157
"Kronobergs län","bensin","2020M05",141
"Kronobergs län","bensin","2020M06",165
"Kronobergs län","bensin","2020M07",178
"Kronobergs län","bensin","2020M08",171
"Kronobergs län","bensin","2020M09",224
"Kronobergs län","bensin","2020M10",199
"Kronobergs län","bensin","2020M11",179
"Kronobergs län","bensin","2020M12",192
"Kronobergs län","bensin","2021M01",136
"Kronobergs län","bensin","2021M02",158
"Kronobergs län","bensin","2021M03",279
"Kronobergs län","bensin","2021M04",161
"Kronobergs län","bensin","2021M05",140
"Kronobergs län","bensin","2021M06",152
"Kronobergs län","bensin","2021M07",134
"Kronobergs län","bensin","2021M08",116
"Kronobergs län","bensin","2021M09",130
"Kronobergs län","bensin","2021M10",110
"Kronobergs län","bensin","2021M11",107
"Kronobergs län","bensin","2021M12",142
"Kronobergs län","bensin","2022M01",89
"Kronobergs län","bensin","2022M02",89
"Kronobergs län","bensin","2022M03",110
"Kronobergs län","bensin","2022M04",98
"Kronobergs län","bensin","2022M05",146
"Kronobergs län","bensin","2022M06",134
"Kronobergs län","bensin","2022M07",95
"Kronobergs län","bensin","2022M08",93
"Kronobergs län","bensin","2022M09",109
"Kronobergs län","bensin","2022M10",86
"Kronobergs län","bensin","2022M11",81
"Kronobergs län","bensin","2022M12",84
"Kronobergs län","bensin","2023M01",74
"Kronobergs län","bensin","2023M02",74
"Kronobergs län","bensin","2023M03",91
"Kronobergs län","bensin","2023M04",90
"Kronobergs län","bensin","2023M05",101
"Kronobergs län","bensin","2023M06",127
"Kronobergs län","bensin","2023M07",65
"Kronobergs län","bensin","2023M08",113
"Kronobergs län","bensin","2023M09",99
"Kronobergs län","bensin","2023M10",66
"Kronobergs län","bensin","2023M11",56
"Kronobergs län","bensin","2023M12",94
"Kronobergs län","bensin","2024M01",51
"Kronobergs län","bensin","2024M02",74
"Kronobergs län","bensin","2024M03",96
"Kronobergs län","bensin","2024M04",86
"Kronobergs län","bensin","2024M05",89
"Kronobergs län","bensin","2024M06",108
"Kronobergs län","bensin","2024M07",68
"Kronobergs län","bensin","2024M08",87
"Kronobergs län","bensin","2024M09",84
"Kronobergs län","bensin","2024M10",96
"Kronobergs län","bensin","2024M11",102
"Kronobergs län","bensin","2024M12",88
"Kronobergs län","bensin","2025M01",55
"Kronobergs län","bensin","2025M02",97
"Kronobergs län","bensin","2025M03",85
"Kronobergs län","diesel","2006M01",75
"Kronobergs län","diesel","2006M02",59
"Kronobergs län","diesel","2006M03",90
"Kronobergs län","diesel","2006M04",103
"Kronobergs län","diesel","2006M05",132
"Kronobergs län","diesel","2006M06",132
"Kronobergs län","diesel","2006M07",111
"Kronobergs län","diesel","2006M08",109
"Kronobergs län","diesel","2006M09",130
"Kronobergs län","diesel","2006M10",152
"Kronobergs län","diesel","2006M11",154
"Kronobergs län","diesel","2006M12",144
"Kronobergs län","diesel","2007M01",172
"Kronobergs län","diesel","2007M02",172
"Kronobergs län","diesel","2007M03",179
"Kronobergs län","diesel","2007M04",160
"Kronobergs län","diesel","2007M05",238
"Kronobergs län","diesel","2007M06",205
"Kronobergs län","diesel","2007M07",132
"Kronobergs län","diesel","2007M08",187
"Kronobergs län","diesel","2007M09",185
"Kronobergs län","diesel","2007M10",252
"Kronobergs län","diesel","2007M11",278
"Kronobergs län","diesel","2007M12",345
"Kronobergs län","diesel","2008M01",122
"Kronobergs län","diesel","2008M02",195
"Kronobergs län","diesel","2008M03",208
"Kronobergs län","diesel","2008M04",231
"Kronobergs län","diesel","2008M05",219
"Kronobergs län","diesel","2008M06",223
"Kronobergs län","diesel","2008M07",145
"Kronobergs län","diesel","2008M08",143
"Kronobergs län","diesel","2008M09",198
"Kronobergs län","diesel","2008M10",151
"Kronobergs län","diesel","2008M11",114
"Kronobergs län","diesel","2008M12",138
"Kronobergs län","diesel","2009M01",76
"Kronobergs län","diesel","2009M02",115
"Kronobergs län","diesel","2009M03",129
"Kronobergs län","diesel","2009M04",163
"Kronobergs län","diesel","2009M05",148
"Kronobergs län","diesel","2009M06",187
"Kronobergs län","diesel","2009M07",128
"Kronobergs län","diesel","2009M08",125
"Kronobergs län","diesel","2009M09",201
"Kronobergs län","diesel","2009M10",252
"Kronobergs län","diesel","2009M11",196
"Kronobergs län","diesel","2009M12",210
"Kronobergs län","diesel","2010M01",178
"Kronobergs län","diesel","2010M02",202
"Kronobergs län","diesel","2010M03",319
"Kronobergs län","diesel","2010M04",305
"Kronobergs län","diesel","2010M05",301
"Kronobergs län","diesel","2010M06",343
"Kronobergs län","diesel","2010M07",241
"Kronobergs län","diesel","2010M08",227
"Kronobergs län","diesel","2010M09",335
"Kronobergs län","diesel","2010M10",333
"Kronobergs län","diesel","2010M11",314
"Kronobergs län","diesel","2010M12",366
"Kronobergs län","diesel","2011M01",277
"Kronobergs län","diesel","2011M02",304
"Kronobergs län","diesel","2011M03",397
"Kronobergs län","diesel","2011M04",404
"Kronobergs län","diesel","2011M05",420
"Kronobergs län","diesel","2011M06",365
"Kronobergs län","diesel","2011M07",324
"Kronobergs län","diesel","2011M08",317
"Kronobergs län","diesel","2011M09",322
"Kronobergs län","diesel","2011M10",363
"Kronobergs län","diesel","2011M11",350
"Kronobergs län","diesel","2011M12",350
"Kronobergs län","diesel","2012M01",290
"Kronobergs län","diesel","2012M02",268
"Kronobergs län","diesel","2012M03",403
"Kronobergs län","diesel","2012M04",332
"Kronobergs län","diesel","2012M05",352
"Kronobergs län","diesel","2012M06",382
"Kronobergs län","diesel","2012M07",263
"Kronobergs län","diesel","2012M08",279
"Kronobergs län","diesel","2012M09",335
"Kronobergs län","diesel","2012M10",331
"Kronobergs län","diesel","2012M11",338
"Kronobergs län","diesel","2012M12",368
"Kronobergs län","diesel","2013M01",220
"Kronobergs län","diesel","2013M02",207
"Kronobergs län","diesel","2013M03",275
"Kronobergs län","diesel","2013M04",334
"Kronobergs län","diesel","2013M05",311
"Kronobergs län","diesel","2013M06",307
"Kronobergs län","diesel","2013M07",251
"Kronobergs län","diesel","2013M08",318
"Kronobergs län","diesel","2013M09",372
"Kronobergs län","diesel","2013M10",338
"Kronobergs län","diesel","2013M11",326
"Kronobergs län","diesel","2013M12",376
"Kronobergs län","diesel","2014M01",248
"Kronobergs län","diesel","2014M02",252
"Kronobergs län","diesel","2014M03",347
"Kronobergs län","diesel","2014M04",373
"Kronobergs län","diesel","2014M05",351
"Kronobergs län","diesel","2014M06",359
"Kronobergs län","diesel","2014M07",252
"Kronobergs län","diesel","2014M08",273
"Kronobergs län","diesel","2014M09",293
"Kronobergs län","diesel","2014M10",359
"Kronobergs län","diesel","2014M11",321
"Kronobergs län","diesel","2014M12",326
"Kronobergs län","diesel","2015M01",216
"Kronobergs län","diesel","2015M02",311
"Kronobergs län","diesel","2015M03",408
"Kronobergs län","diesel","2015M04",386
"Kronobergs län","diesel","2015M05",389
"Kronobergs län","diesel","2015M06",380
"Kronobergs län","diesel","2015M07",304
"Kronobergs län","diesel","2015M08",291
"Kronobergs län","diesel","2015M09",335
"Kronobergs län","diesel","2015M10",380
"Kronobergs län","diesel","2015M11",326
"Kronobergs län","diesel","2015M12",372
"Kronobergs län","diesel","2016M01",257
"Kronobergs län","diesel","2016M02",301
"Kronobergs län","diesel","2016M03",382
"Kronobergs län","diesel","2016M04",334
"Kronobergs län","diesel","2016M05",332
"Kronobergs län","diesel","2016M06",387
"Kronobergs län","diesel","2016M07",232
"Kronobergs län","diesel","2016M08",302
"Kronobergs län","diesel","2016M09",302
"Kronobergs län","diesel","2016M10",287
"Kronobergs län","diesel","2016M11",320
"Kronobergs län","diesel","2016M12",331
"Kronobergs län","diesel","2017M01",218
"Kronobergs län","diesel","2017M02",321
"Kronobergs län","diesel","2017M03",424
"Kronobergs län","diesel","2017M04",321
"Kronobergs län","diesel","2017M05",329
"Kronobergs län","diesel","2017M06",385
"Kronobergs län","diesel","2017M07",206
"Kronobergs län","diesel","2017M08",243
"Kronobergs län","diesel","2017M09",239
"Kronobergs län","diesel","2017M10",235
"Kronobergs län","diesel","2017M11",240
"Kronobergs län","diesel","2017M12",260
"Kronobergs län","diesel","2018M01",172
"Kronobergs län","diesel","2018M02",183
"Kronobergs län","diesel","2018M03",206
"Kronobergs län","diesel","2018M04",231
"Kronobergs län","diesel","2018M05",245
"Kronobergs län","diesel","2018M06",366
"Kronobergs län","diesel","2018M07",66
"Kronobergs län","diesel","2018M08",147
"Kronobergs län","diesel","2018M09",91
"Kronobergs län","diesel","2018M10",108
"Kronobergs län","diesel","2018M11",154
"Kronobergs län","diesel","2018M12",144
"Kronobergs län","diesel","2019M01",91
"Kronobergs län","diesel","2019M02",129
"Kronobergs län","diesel","2019M03",146
"Kronobergs län","diesel","2019M04",159
"Kronobergs län","diesel","2019M05",150
"Kronobergs län","diesel","2019M06",116
"Kronobergs län","diesel","2019M07",93
"Kronobergs län","diesel","2019M08",115
"Kronobergs län","diesel","2019M09",110
"Kronobergs län","diesel","2019M10",111
"Kronobergs län","diesel","2019M11",134
"Kronobergs län","diesel","2019M12",159
"Kronobergs län","diesel","2020M01",52
"Kronobergs län","diesel","2020M02",81
"Kronobergs län","diesel","2020M03",88
"Kronobergs län","diesel","2020M04",80
"Kronobergs län","diesel","2020M05",49
"Kronobergs län","diesel","2020M06",89
"Kronobergs län","diesel","2020M07",90
"Kronobergs län","diesel","2020M08",64
"Kronobergs län","diesel","2020M09",89
"Kronobergs län","diesel","2020M10",86
"Kronobergs län","diesel","2020M11",85
"Kronobergs län","diesel","2020M12",97
"Kronobergs län","diesel","2021M01",64
"Kronobergs län","diesel","2021M02",60
"Kronobergs län","diesel","2021M03",140
"Kronobergs län","diesel","2021M04",49
"Kronobergs län","diesel","2021M05",55
"Kronobergs län","diesel","2021M06",109
"Kronobergs län","diesel","2021M07",40
"Kronobergs län","diesel","2021M08",30
"Kronobergs län","diesel","2021M09",45
"Kronobergs län","diesel","2021M10",40
"Kronobergs län","diesel","2021M11",42
"Kronobergs län","diesel","2021M12",58
"Kronobergs län","diesel","2022M01",42
"Kronobergs län","diesel","2022M02",52
"Kronobergs län","diesel","2022M03",42
"Kronobergs län","diesel","2022M04",47
